gw_code,date,bgl_m,delta_bgl_m,qc_spike,qc_flat5,rain_code,pair_dist_km,rf_code,rain_mm,rain_mm_3d,rain_mm_7d,rain_mm_14d,rain_mm_30d,qc_keep
1.8054E+14,2021-11-30,3.9,,False,False,016-ukdpune,42.35721421204641,016-ukdpune,0.0,0.0,0.0,7.800000000000001,11.0,True
1.8054E+14,2022-01-30,4.95,1.0500000000000003,False,False,016-ukdpune,42.35721421204641,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.8054E+14,2022-05-30,6.65,1.7000000000000002,False,False,016-ukdpune,42.35721421204641,016-ukdpune,0.0,0.0,0.0,10.2,10.200000000000001,True
1.8054E+14,2022-08-30,1.25,-5.4,True,False,016-ukdpune,42.35721421204641,016-ukdpune,0.0,0.0,2.8,7.6,153.8,False
1.8054E+14,2022-11-30,0.15,-1.1,False,False,016-ukdpune,42.35721421204641,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.8054E+14,2023-03-14,5.6,5.449999999999999,True,False,016-ukdpune,42.35721421204641,016-ukdpune,0.0,0.0,0.0,0.0,0.0,False
1.8054E+14,2023-05-10,6.32,0.7200000000000006,False,False,016-ukdpune,42.35721421204641,016-ukdpune,0.0,0.0,1.4,21.4,36.6,True
1.805E+14,2021-11-30,6.95,,False,False,028-ukdpune,21.34117227992045,,,,,,,True
1.805E+14,2022-01-30,8.8,1.8500000000000005,False,False,028-ukdpune,21.34117227992045,028-ukdpune,0.0,0.0,0.0,28.200000000000003,32.800000000000004,True
1.805E+14,2022-05-30,6.95,-1.8500000000000005,False,False,028-ukdpune,21.34117227992045,,,,,,,True
1.805E+14,2022-08-30,3.8,-3.1500000000000004,False,False,028-ukdpune,21.34117227992045,,,,,,,True
1.805E+14,2022-11-30,2.8,-1.0,False,False,028-ukdpune,21.34117227992045,,,,,,,True
1.805E+14,2023-03-14,7.24,4.44,False,False,028-ukdpune,21.34117227992045,,,,,,,True
1.805E+14,2023-05-10,10.57,3.33,False,False,028-ukdpune,21.34117227992045,,,,,,,True
1.80602E+14,2021-11-30,5.5,,False,False,016-ukdpune,42.72358454653072,016-ukdpune,0.0,0.0,0.0,7.800000000000001,11.0,True
1.80602E+14,2022-01-30,4.63,-0.8700000000000001,False,False,016-ukdpune,42.72358454653072,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.80602E+14,2022-05-30,10.85,6.22,True,False,016-ukdpune,42.72358454653072,016-ukdpune,0.0,0.0,0.0,10.2,10.200000000000001,False
1.80602E+14,2022-08-30,0.9,-9.95,True,False,016-ukdpune,42.72358454653072,016-ukdpune,0.0,0.0,2.8,7.6,153.8,False
1.80602E+14,2022-11-30,5.1,4.199999999999999,False,False,016-ukdpune,42.72358454653072,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.80602E+14,2023-03-14,4.55,-0.5499999999999998,False,False,016-ukdpune,42.72358454653072,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.80602E+14,2023-05-10,11.48,6.930000000000001,True,False,016-ukdpune,42.72358454653072,016-ukdpune,0.0,0.0,1.4,21.4,36.6,False
1.8064E+14,2021-11-30,3.53,,False,False,039-UKDPUNE,47.228764276837566,039-UKDPUNE,0.0,0.0,0.0,15.8,15.8,True
1.8064E+14,2022-01-30,3.02,-0.5099999999999998,False,False,039-UKDPUNE,47.228764276837566,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8064E+14,2022-05-30,4.75,1.73,False,False,039-UKDPUNE,47.228764276837566,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8064E+14,2022-08-30,2.05,-2.7,False,False,039-UKDPUNE,47.228764276837566,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,True
1.8064E+14,2022-11-30,4.1,2.05,False,False,039-UKDPUNE,47.228764276837566,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8064E+14,2023-03-14,5.68,1.58,False,False,039-UKDPUNE,47.228764276837566,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8064E+14,2023-05-10,5.06,-0.6200000000000001,False,False,039-UKDPUNE,47.228764276837566,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8081E+14,2021-11-30,3.1,,False,False,039-UKDPUNE,45.142396941549386,039-UKDPUNE,0.0,0.0,0.0,15.8,15.8,True
1.8081E+14,2022-01-30,2.6,-0.5,False,False,039-UKDPUNE,45.142396941549386,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8081E+14,2022-05-30,4.6,1.9999999999999996,False,False,039-UKDPUNE,45.142396941549386,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8081E+14,2022-08-30,0.7,-3.8999999999999995,False,False,039-UKDPUNE,45.142396941549386,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,True
1.8081E+14,2022-11-30,1.8,1.1,False,False,039-UKDPUNE,45.142396941549386,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8081E+14,2023-03-14,4.04,2.24,False,False,039-UKDPUNE,45.142396941549386,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8081E+14,2023-05-10,4.82,0.7800000000000002,False,False,039-UKDPUNE,45.142396941549386,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.80953E+14,2021-11-30,7.0,,False,False,039-UKDPUNE,41.18051406906348,039-UKDPUNE,0.0,0.0,0.0,15.8,15.8,True
1.80953E+14,2022-01-30,5.5,-1.5,False,False,039-UKDPUNE,41.18051406906348,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.80953E+14,2022-05-30,7.1,1.5999999999999996,False,False,039-UKDPUNE,41.18051406906348,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.80953E+14,2022-08-30,2.2,-4.8999999999999995,False,False,039-UKDPUNE,41.18051406906348,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,True
1.80953E+14,2022-11-30,4.8,2.5999999999999996,False,False,039-UKDPUNE,41.18051406906348,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.80953E+14,2023-03-14,6.47,1.67,False,False,039-UKDPUNE,41.18051406906348,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.80953E+14,2023-05-10,8.34,1.87,False,False,039-UKDPUNE,41.18051406906348,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81215E+14,2021-11-30,5.3,,False,False,039-UKDPUNE,46.68992000391306,039-UKDPUNE,0.0,0.0,0.0,15.8,15.8,True
1.81215E+14,2022-01-30,5.6,0.2999999999999998,False,False,039-UKDPUNE,46.68992000391306,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81215E+14,2022-05-30,4.6,-1.0,False,False,039-UKDPUNE,46.68992000391306,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81215E+14,2022-08-30,0.74,-3.8599999999999994,False,False,039-UKDPUNE,46.68992000391306,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,True
1.81215E+14,2022-11-30,12.33,11.59,True,False,039-UKDPUNE,46.68992000391306,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,False
1.81215E+14,2023-03-14,5.6,-6.73,True,False,039-UKDPUNE,46.68992000391306,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,False
1.81215E+14,2023-05-10,7.17,1.5700000000000003,False,False,039-UKDPUNE,46.68992000391306,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8145E+14,2021-11-30,2.65,,False,False,016-ukdpune,25.516657099175582,016-ukdpune,0.0,0.0,0.0,7.800000000000001,11.0,True
1.8145E+14,2022-01-30,3.25,0.6000000000000001,False,False,016-ukdpune,25.516657099175582,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.8145E+14,2022-08-30,1.87,-1.38,False,False,016-ukdpune,25.516657099175582,016-ukdpune,0.0,0.0,2.8,7.6,153.8,True
1.8145E+14,2022-11-30,2.05,0.17999999999999972,False,False,016-ukdpune,25.516657099175582,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.8145E+14,2023-03-14,3.4,1.35,False,False,016-ukdpune,25.516657099175582,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.8145E+14,2023-05-10,6.54,3.14,False,False,016-ukdpune,25.516657099175582,016-ukdpune,0.0,0.0,1.4,21.4,36.6,True
1.81505E+14,2021-11-30,3.6,,False,False,039-UKDPUNE,32.976589579710556,039-UKDPUNE,0.0,0.0,0.0,15.8,15.8,True
1.81505E+14,2022-01-30,3.9,0.2999999999999998,False,False,039-UKDPUNE,32.976589579710556,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81505E+14,2022-05-30,8.5,4.6,False,False,039-UKDPUNE,32.976589579710556,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81505E+14,2022-08-30,1.35,-7.15,True,False,039-UKDPUNE,32.976589579710556,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,False
1.81505E+14,2022-11-30,2.15,0.7999999999999998,False,False,039-UKDPUNE,32.976589579710556,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81505E+14,2023-03-14,4.23,2.0800000000000005,False,False,039-UKDPUNE,32.976589579710556,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81605E+14,2021-11-30,1.6,,False,False,039-UKDPUNE,29.680778415951,039-UKDPUNE,0.0,0.0,0.0,15.8,15.8,True
1.81605E+14,2022-01-30,2.8,1.1999999999999997,False,False,039-UKDPUNE,29.680778415951,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81605E+14,2022-05-30,4.0,1.2000000000000002,False,False,039-UKDPUNE,29.680778415951,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81605E+14,2022-08-30,0.2,-3.8,False,False,039-UKDPUNE,29.680778415951,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,True
1.81605E+14,2022-11-30,0.95,0.75,False,False,039-UKDPUNE,29.680778415951,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81605E+14,2023-03-14,2.65,1.7,False,False,039-UKDPUNE,29.680778415951,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81605E+14,2023-05-10,8.48,5.83,True,False,039-UKDPUNE,29.680778415951,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,False
1.816E+14,2022-05-30,0.8,,False,False,016-ukdpune,30.56322589211899,016-ukdpune,0.0,0.0,0.0,10.2,10.200000000000001,True
1.816E+14,2022-08-30,0.3,-0.5,False,False,016-ukdpune,30.56322589211899,016-ukdpune,0.0,0.0,2.8,7.6,153.8,True
1.816E+14,2022-11-30,0.95,0.6499999999999999,False,False,016-ukdpune,30.56322589211899,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.816E+14,2023-03-14,0.57,-0.38,False,False,016-ukdpune,30.56322589211899,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.816E+14,2023-05-10,2.5,1.9300000000000002,False,False,016-ukdpune,30.56322589211899,016-ukdpune,0.0,0.0,1.4,21.4,36.6,True
1.817E+14,2021-11-30,1.8,,False,False,039-UKDPUNE,28.64891306362028,039-UKDPUNE,0.0,0.0,0.0,15.8,15.8,True
1.817E+14,2022-01-30,1.44,-0.3600000000000001,False,False,039-UKDPUNE,28.64891306362028,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.817E+14,2022-05-30,6.25,4.8100000000000005,False,False,039-UKDPUNE,28.64891306362028,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.817E+14,2022-08-30,1.3,-4.95,False,False,039-UKDPUNE,28.64891306362028,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,True
1.817E+14,2022-11-30,1.37,0.07000000000000006,False,False,039-UKDPUNE,28.64891306362028,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.817E+14,2023-03-14,4.22,2.8499999999999996,False,False,039-UKDPUNE,28.64891306362028,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.817E+14,2023-05-10,7.08,2.8600000000000003,False,False,039-UKDPUNE,28.64891306362028,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.81809E+14,2021-11-30,0.9,,False,False,025-ukdpune,51.782338772042436,,,,,,,True
1.81809E+14,2022-01-30,1.8,0.9,False,False,025-ukdpune,51.782338772042436,,,,,,,True
1.81809E+14,2022-05-30,2.8,0.9999999999999998,False,False,025-ukdpune,51.782338772042436,,,,,,,True
1.81809E+14,2022-08-30,0.95,-1.8499999999999999,False,False,025-ukdpune,51.782338772042436,,,,,,,True
1.81809E+14,2022-11-30,2.1,1.1500000000000001,False,False,025-ukdpune,51.782338772042436,,,,,,,True
1.81809E+14,2023-03-14,2.54,0.43999999999999995,False,False,025-ukdpune,51.782338772042436,,,,,,,True
1.81809E+14,2023-05-10,4.93,2.3899999999999997,False,False,025-ukdpune,51.782338772042436,,,,,,,True
1.8181E+14,2021-11-30,0.01,,False,False,039-UKDPUNE,33.32427761229433,039-UKDPUNE,0.0,0.0,0.0,15.8,15.8,True
1.8181E+14,2022-01-30,0.7,0.69,False,False,039-UKDPUNE,33.32427761229433,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8181E+14,2022-05-30,6.0,5.3,True,False,039-UKDPUNE,33.32427761229433,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,False
1.8181E+14,2022-08-30,0.1,-5.9,True,False,039-UKDPUNE,33.32427761229433,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,False
1.8181E+14,2022-11-30,0.1,0.0,False,False,039-UKDPUNE,33.32427761229433,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8181E+14,2023-03-14,0.98,0.88,False,False,039-UKDPUNE,33.32427761229433,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8181E+14,2023-05-10,6.83,5.85,True,False,039-UKDPUNE,33.32427761229433,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,False
1.818E+14,2021-11-30,0.01,,False,False,025-ukdpune,56.29653334397155,,,,,,,True
1.818E+14,2022-01-30,0.35,0.33999999999999997,False,False,025-ukdpune,56.29653334397155,,,,,,,True
1.818E+14,2022-05-30,1.25,0.9,False,False,025-ukdpune,56.29653334397155,,,,,,,True
1.818E+14,2022-11-30,0.25,-1.0,False,False,025-ukdpune,56.29653334397155,,,,,,,True
1.818E+14,2023-03-14,0.43,0.18,False,False,025-ukdpune,56.29653334397155,,,,,,,True
1.818E+14,2023-05-10,0.9,0.47000000000000003,False,False,025-ukdpune,56.29653334397155,,,,,,,True
1.82455E+14,2021-11-30,7.4,,False,False,039-UKDPUNE,21.21141905251156,039-UKDPUNE,0.0,0.0,0.0,15.8,15.8,True
1.82455E+14,2022-01-30,1.81,-5.59,True,False,039-UKDPUNE,21.21141905251156,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,False
1.82455E+14,2022-08-30,0.1,-1.71,False,False,039-UKDPUNE,21.21141905251156,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,True
1.82455E+14,2022-11-30,1.2,1.0999999999999999,False,False,039-UKDPUNE,21.21141905251156,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.82455E+14,2023-03-14,10.06,8.860000000000001,True,False,039-UKDPUNE,21.21141905251156,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,False
1.82455E+14,2023-05-10,10.66,0.5999999999999996,False,False,039-UKDPUNE,21.21141905251156,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.8245E+14,2022-05-30,12.1,,False,False,039-UKDPUNE,21.42413789661455,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.826E+14,2021-11-30,2.7,,False,False,016-ukdpune,15.754483064078983,016-ukdpune,0.0,0.0,0.0,7.800000000000001,11.0,True
1.826E+14,2022-01-30,1.46,-1.2400000000000002,False,False,016-ukdpune,15.754483064078983,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.826E+14,2022-05-30,2.45,0.9900000000000002,False,False,016-ukdpune,15.754483064078983,016-ukdpune,0.0,0.0,0.0,10.2,10.200000000000001,True
1.826E+14,2022-08-30,1.15,-1.3000000000000003,False,False,016-ukdpune,15.754483064078983,016-ukdpune,0.0,0.0,2.8,7.6,153.8,True
1.826E+14,2022-11-30,1.0,-0.1499999999999999,False,False,016-ukdpune,15.754483064078983,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.826E+14,2023-03-14,1.86,0.8600000000000001,False,False,016-ukdpune,15.754483064078983,016-ukdpune,0.0,0.0,0.0,0.0,0.0,True
1.826E+14,2023-05-10,2.46,0.5999999999999999,False,False,016-ukdpune,15.754483064078983,016-ukdpune,0.0,0.0,1.4,21.4,36.6,True
1.82917E+14,2022-01-10,2.8,,False,False,039-UKDPUNE,9.446469706079816,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.82917E+14,2022-08-30,4.07,1.2700000000000005,False,False,039-UKDPUNE,9.446469706079816,039-UKDPUNE,0.0,0.0,0.0,0.0,100.8,True
1.82917E+14,2022-11-30,1.9,-2.1700000000000004,False,False,039-UKDPUNE,9.446469706079816,039-UKDPUNE,0.0,0.0,0.0,0.0,0.0,True
1.82947E+14,2021-11-30,0.4,,False,False,025-ukdpune,35.197576961533144,,,,,,,True
1.82947E+14,2022-01-30,0.9,0.5,False,False,025-ukdpune,35.197576961533144,,,,,,,True
1.82947E+14,2022-08-30,1.07,0.17000000000000004,False,False,025-ukdpune,35.197576961533144,,,,,,,True
1.82947E+14,2022-11-30,0.4,-0.67,False,False,025-ukdpune,35.197576961533144,,,,,,,True
1.82947E+14,2023-03-14,1.2,0.7999999999999999,False,False,025-ukdpune,35.197576961533144,,,,,,,True
1.82947E+14,2023-05-10,6.1,4.8999999999999995,False,False,025-ukdpune,35.197576961533144,,,,,,,True
1.82E+14,2021-11-30,2.94,,False,False,025-ukdpune,40.34575299137592,,,,,,,True
1.82E+14,2022-01-30,3.45,0.5100000000000002,False,False,025-ukdpune,40.34575299137592,,,,,,,True
1.82E+14,2022-05-30,6.45,3.0,False,False,025-ukdpune,40.34575299137592,,,,,,,True
1.82E+14,2022-08-30,1.45,-5.0,False,False,025-ukdpune,40.34575299137592,,,,,,,True
1.82E+14,2022-11-30,4.1,2.6499999999999995,False,False,025-ukdpune,40.34575299137592,,,,,,,True
1.82E+14,2023-03-14,7.58,3.4800000000000004,False,False,025-ukdpune,40.34575299137592,,,,,,,True
1.82E+14,2023-05-10,4.06,-3.5200000000000005,False,False,025-ukdpune,40.34575299137592,,,,,,,True
1.83039E+14,2022-05-30,13.0,,False,False,029-ukdpune,8.326831422007649,,,,,,,True
1.83039E+14,2022-08-30,10.92,-2.08,False,False,029-ukdpune,8.326831422007649,,,,,,,True
1.83039E+14,2022-11-30,9.5,-1.42,False,False,029-ukdpune,8.326831422007649,,,,,,,True
1.83039E+14,2023-05-10,10.18,0.6799999999999997,False,False,029-ukdpune,8.326831422007649,,,,,,,True
1.83157E+14,2021-11-30,0.01,,False,False,025-ukdpune,52.933785606313,,,,,,,True
1.83157E+14,2022-01-30,0.01,0.0,False,False,025-ukdpune,52.933785606313,,,,,,,True
1.83157E+14,2022-05-30,1.5,1.49,False,False,025-ukdpune,52.933785606313,,,,,,,True
1.83157E+14,2022-08-30,0.8,-0.7,False,False,025-ukdpune,52.933785606313,,,,,,,True
1.83157E+14,2022-11-30,1.45,0.6499999999999999,False,False,025-ukdpune,52.933785606313,,,,,,,True
1.83157E+14,2023-03-14,0.9,-0.5499999999999999,False,False,025-ukdpune,52.933785606313,,,,,,,True
1.83157E+14,2023-05-10,0.9,0.0,False,False,025-ukdpune,52.933785606313,,,,,,,True
1.8322E+14,2021-11-30,5.1,,False,False,025-ukdpune,21.700884621644327,,,,,,,True
1.8322E+14,2022-01-30,3.8,-1.2999999999999998,False,False,025-ukdpune,21.700884621644327,,,,,,,True
1.8322E+14,2022-05-30,2.55,-1.25,False,False,025-ukdpune,21.700884621644327,,,,,,,True
1.8322E+14,2022-08-30,2.18,-0.36999999999999966,False,False,025-ukdpune,21.700884621644327,,,,,,,True
1.8322E+14,2022-11-30,2.7,0.52,False,False,025-ukdpune,21.700884621644327,,,,,,,True
1.8322E+14,2023-03-14,4.2,1.5,False,False,025-ukdpune,21.700884621644327,,,,,,,True
1.8322E+14,2023-05-10,4.6,0.39999999999999947,False,False,025-ukdpune,21.700884621644327,,,,,,,True
1.83349E+14,2022-05-30,1.71,,False,False,025-ukdpune,20.4660839483124,,,,,,,True
1.83349E+14,2023-03-14,3.2,1.4900000000000002,False,False,025-ukdpune,20.4660839483124,,,,,,,True
1.83455E+14,2021-11-30,1.4,,False,False,025-ukdpune,50.387586050383696,,,,,,,True
1.83455E+14,2022-01-30,1.6,0.20000000000000018,False,False,025-ukdpune,50.387586050383696,,,,,,,True
1.83455E+14,2022-05-30,3.15,1.5499999999999998,False,False,025-ukdpune,50.387586050383696,,,,,,,True
1.83455E+14,2022-08-30,4.2,1.0500000000000003,False,False,025-ukdpune,50.387586050383696,,,,,,,True
1.83455E+14,2022-11-30,1.6,-2.6,False,False,025-ukdpune,50.387586050383696,,,,,,,True
1.83455E+14,2023-03-14,1.93,0.32999999999999985,False,False,025-ukdpune,50.387586050383696,,,,,,,True
1.83455E+14,2023-05-10,2.72,0.7900000000000003,False,False,025-ukdpune,50.387586050383696,,,,,,,True
1.83557E+14,2021-11-30,1.4,,False,False,025-ukdpune,7.5075845952045785,,,,,,,True
1.83557E+14,2022-01-30,1.6,0.20000000000000018,False,False,025-ukdpune,7.5075845952045785,,,,,,,True
1.83557E+14,2022-05-30,1.1,-0.5,False,False,025-ukdpune,7.5075845952045785,,,,,,,True
1.83557E+14,2022-08-30,1.4,0.2999999999999998,False,False,025-ukdpune,7.5075845952045785,,,,,,,True
1.83557E+14,2022-11-30,1.5,0.10000000000000009,False,False,025-ukdpune,7.5075845952045785,,,,,,,True
1.83557E+14,2023-03-14,1.73,0.22999999999999998,False,False,025-ukdpune,7.5075845952045785,,,,,,,True
1.83557E+14,2023-05-10,4.1,2.3699999999999997,False,False,025-ukdpune,7.5075845952045785,,,,,,,True
1.838E+14,2021-11-30,4.3,,False,False,025-ukdpune,7.260231618072104,,,,,,,True
1.838E+14,2022-01-30,4.48,0.1800000000000006,False,False,025-ukdpune,7.260231618072104,,,,,,,True
1.838E+14,2022-05-30,6.77,2.289999999999999,False,False,025-ukdpune,7.260231618072104,,,,,,,True
1.838E+14,2022-08-30,1.5,-5.27,True,False,025-ukdpune,7.260231618072104,,,,,,,False
1.838E+14,2022-11-30,2.88,1.38,False,False,025-ukdpune,7.260231618072104,,,,,,,True
1.838E+14,2023-03-14,5.35,2.4699999999999998,False,False,025-ukdpune,7.260231618072104,,,,,,,True
1.838E+14,2023-05-10,7.43,2.08,False,False,025-ukdpune,7.260231618072104,,,,,,,True
1.84129E+14,2021-11-30,3.95,,False,False,025-ukdpune,13.859724586918887,,,,,,,True
1.84129E+14,2022-01-30,4.6,0.6499999999999995,False,False,025-ukdpune,13.859724586918887,,,,,,,True
1.84129E+14,2022-05-30,7.5,2.9000000000000004,False,False,025-ukdpune,13.859724586918887,,,,,,,True
1.84129E+14,2022-08-30,2.5,-5.0,False,False,025-ukdpune,13.859724586918887,,,,,,,True
1.84129E+14,2022-11-30,2.0,-0.5,False,False,025-ukdpune,13.859724586918887,,,,,,,True
1.84129E+14,2023-03-14,7.83,5.83,True,False,025-ukdpune,13.859724586918887,,,,,,,False
1.84129E+14,2023-05-10,6.93,-0.9000000000000004,False,False,025-ukdpune,13.859724586918887,,,,,,,True
1.84526E+14,2022-01-30,4.13,,False,False,025-ukdpune,19.51773530274774,,,,,,,True
1.84526E+14,2022-05-30,0.1,-4.03,False,False,025-ukdpune,19.51773530274774,,,,,,,True
1.84526E+14,2022-08-30,1.2,1.0999999999999999,False,False,025-ukdpune,19.51773530274774,,,,,,,True
1.84526E+14,2022-11-30,3.7,2.5,False,False,025-ukdpune,19.51773530274774,,,,,,,True
1.84526E+14,2023-03-14,12.26,8.559999999999999,True,False,025-ukdpune,19.51773530274774,,,,,,,False
1.84526E+14,2023-05-10,11.38,-0.879999999999999,False,False,025-ukdpune,19.51773530274774,,,,,,,True
1.8453E+14,2021-11-30,1.63,,False,False,025-ukdpune,62.30682997020991,,,,,,,True
1.8453E+14,2022-01-30,1.95,0.32000000000000006,False,False,025-ukdpune,62.30682997020991,,,,,,,True
1.8453E+14,2022-05-30,2.15,0.19999999999999996,False,False,025-ukdpune,62.30682997020991,,,,,,,True
1.8453E+14,2022-08-30,1.14,-1.01,False,False,025-ukdpune,62.30682997020991,,,,,,,True
1.8453E+14,2022-11-30,1.65,0.51,False,False,025-ukdpune,62.30682997020991,,,,,,,True
1.8453E+14,2023-03-14,2.15,0.5,False,False,025-ukdpune,62.30682997020991,,,,,,,True
1.8453E+14,2023-05-10,2.1,-0.04999999999999982,False,False,025-ukdpune,62.30682997020991,,,,,,,True
1.84542E+14,2021-11-30,0.01,,False,False,025-ukdpune,47.25818019887205,,,,,,,True
1.84542E+14,2022-01-30,0.5,0.49,False,False,025-ukdpune,47.25818019887205,,,,,,,True
1.84542E+14,2022-05-30,0.75,0.25,False,False,025-ukdpune,47.25818019887205,,,,,,,True
1.84542E+14,2023-03-14,0.0,-0.75,False,False,025-ukdpune,47.25818019887205,,,,,,,True
1.84542E+14,2023-05-10,0.0,0.0,False,False,025-ukdpune,47.25818019887205,,,,,,,True
1.85009E+14,2021-11-30,7.6,,False,False,025-ukdpune,19.678902724140936,,,,,,,True
1.85009E+14,2022-01-30,6.9,-0.6999999999999993,False,False,025-ukdpune,19.678902724140936,,,,,,,True
1.85009E+14,2022-05-30,5.3,-1.6000000000000005,False,False,025-ukdpune,19.678902724140936,,,,,,,True
1.85009E+14,2022-08-30,0.75,-4.55,False,False,025-ukdpune,19.678902724140936,,,,,,,True
1.85009E+14,2022-11-30,4.05,3.3,False,False,025-ukdpune,19.678902724140936,,,,,,,True
1.85009E+14,2023-03-14,7.1,3.05,False,False,025-ukdpune,19.678902724140936,,,,,,,True
1.85009E+14,2023-05-10,4.15,-2.9499999999999993,False,False,025-ukdpune,19.678902724140936,,,,,,,True
1.8515E+14,2021-11-30,1.67,,False,False,025-ukdpune,24.562859041164355,,,,,,,True
1.8515E+14,2022-01-30,0.8,-0.8699999999999999,False,False,025-ukdpune,24.562859041164355,,,,,,,True
1.8515E+14,2022-08-30,1.1,0.30000000000000004,False,False,025-ukdpune,24.562859041164355,,,,,,,True
1.8515E+14,2022-11-30,1.2,0.09999999999999987,False,False,025-ukdpune,24.562859041164355,,,,,,,True
1.8515E+14,2023-03-14,1.42,0.21999999999999997,False,False,025-ukdpune,24.562859041164355,,,,,,,True
1.8515E+14,2023-05-10,1.37,-0.04999999999999982,False,False,025-ukdpune,24.562859041164355,,,,,,,True
1.8541E+14,2021-11-30,3.2,,False,False,025-ukdpune,27.795006310430786,,,,,,,True
1.8541E+14,2022-01-30,3.51,0.3099999999999996,False,False,025-ukdpune,27.795006310430786,,,,,,,True
1.8541E+14,2022-05-30,7.4,3.8900000000000006,False,False,025-ukdpune,27.795006310430786,,,,,,,True
1.8541E+14,2022-08-30,1.5,-5.9,True,False,025-ukdpune,27.795006310430786,,,,,,,False
1.8541E+14,2022-11-30,3.1,1.6,False,False,025-ukdpune,27.795006310430786,,,,,,,True
1.8541E+14,2023-05-10,5.95,2.85,False,False,025-ukdpune,27.795006310430786,,,,,,,True
1.85834E+14,2021-11-30,3.98,,False,False,025-ukdpune,37.63310655645002,,,,,,,True
